bin,name,chrom,strand,txStart,txEnd,cdsStart,cdsEnd,exonCount,exonStarts,exonEnds,score,name2,cdsStartStat,cdsEndStat,exonFrames
593,g106.t1,chr2L,-,1103496,1108055,1103690,1108025,8,"1103496,1103878,1105158,1106355,1107160,1107372,1107811,1108015,","1103820,1105101,1106298,1107106,1107316,1107757,1107949,1108055,",0,g106,cmpl,cmpl,"2,0,0,2,2,1,1,0,"
593,g107.t1,chr2L,+,1108595,1114131,1108700,1113950,10,"1108595,1109962,1110479,1111263,1111453,1112027,1112505,1113203,1113558,1113825,","1109895,1110423,1110674,1111397,1111967,1112444,1112604,1113501,1113765,1114131,",0,g107,cmpl,cmpl,"0,1,0,0,2,0,0,0,1,1,"
593,g108.t1,chr2L,-,1114940,1119025,1115733,1117499,5,"1114940,1115714,1116440,1117443,1118565,","1115331,1115943,1116690,1117516,1119025,",0,g108,cmpl,cmpl,"-1,0,2,0,-1,"
593,g109.t1,chr2L,+,1129335,1132215,1129488,1131953,3,"1129335,1129818,1131263,","1129505,1131181,1132215,",0,g109,cmpl,cmpl,"0,2,0,"
593,g110.t1,chr2L,-,1132331,1134125,1132477,1134073,1,"1132331,","1134125,",0,g110,cmpl,cmpl,"0,"
593,g111.t1,chr2L,+,1135785,1140079,1135883,1139956,5,"1135785,1138620,1139123,1139482,1139828,","1135902,1139067,1139385,1139763,1140079,",0,g111,cmpl,cmpl,"0,1,1,2,1,"
593,g111.t2,chr2L,+,1135785,1140079,1135883,1139956,5,"1135785,1138620,1139123,1139482,1139831,","1135902,1139067,1139385,1139763,1140079,",0,g111,cmpl,cmpl,"0,1,1,2,1,"
593,g112.t1,chr2L,+,1143305,1147395,1143370,1147075,4,"1143305,1145443,1146538,1146892,","1143410,1146472,1146825,1147395,",0,g112,cmpl,cmpl,"0,1,1,0,"
593,g112.t2,chr2L,+,1143375,1147395,1143477,1147075,4,"1143375,1145443,1146538,1146892,","1143505,1146472,1146825,1147395,",0,g112,cmpl,cmpl,"0,1,1,0,"
593,g113.t1,chr2L,+,1147795,1149445,1147864,1149376,1,"1147795,","1149445,",0,g113,cmpl,cmpl,"0,"
593,g114.t1,chr2L,-,1149448,1150675,1149513,1150647,5,"1149448,1149650,1150130,1150378,1150616,","1149586,1150069,1150326,1150559,1150675,",0,g114,cmpl,cmpl,"2,0,2,1,0,"
593,g115.t1,chr2L,+,1150795,1151637,1150862,1151411,1,"1150795,","1151637,",0,g115,cmpl,cmpl,"0,"
593,g116.t1,chr2L,-,1151682,1156045,1152031,1155968,7,"1151682,1152176,1152770,1153385,1154281,1154551,1155745,","1152115,1152700,1153318,1153731,1154484,1155053,1156045,",0,g116,cmpl,cmpl,"0,1,2,1,2,1,0,"
593,g116.t2,chr2L,-,1151682,1156045,1152031,1155968,7,"1151682,1152176,1152770,1153385,1154281,1154551,1155745,","1152115,1152700,1153318,1153731,1154406,1155053,1156045,",0,g116,cmpl,cmpl,"0,1,2,1,2,1,0,"
593,g117.t1,chr2L,+,1156955,1160213,1158975,1160100,3,"1156955,1158645,1159755,","1157176,1159467,1160213,",0,g117,cmpl,cmpl,"-1,0,0,"
593,g117.t2,chr2L,+,1156955,1160213,1158975,1160100,3,"1156955,1158645,1159755,","1157453,1159467,1160213,",0,g117,cmpl,cmpl,"-1,0,0,"
593,g118.t1,chr2L,-,1160385,1164005,1160443,1163088,5,"1160385,1161289,1161926,1162999,1163759,","1161219,1161869,1162146,1163149,1164005,",0,g118,cmpl,cmpl,"1,0,2,0,-1,"
593,g119.t3,chr2L,+,1164415,1167213,1164539,1167162,4,"1164415,1165138,1166584,1166982,","1165080,1166302,1166922,1167213,",0,g119,cmpl,cmpl,"0,1,1,0,"
593,g119.t1,chr2L,+,1164455,1166422,1164539,1166361,2,"1164455,1165138,","1165080,1166422,",0,g119,cmpl,cmpl,"0,1,"
593,g119.t2,chr2L,+,1166515,1167213,1166559,1167162,2,"1166515,1166982,","1166922,1167213,",0,g119,cmpl,cmpl,"0,0,"
593,g120.t1,chr2L,-,1167216,1172675,1167242,1172619,8,"1167216,1168011,1168694,1169627,1170816,1171029,1171713,1172022,","1167954,1168638,1169561,1169824,1170956,1171643,1171913,1172675,",0,g120,cmpl,cmpl,"2,2,2,0,1,2,0,0,"
593,g121.t1,chr2L,+,1173015,1177611,1173200,1177372,12,"1173015,1173379,1173883,1174196,1174496,1174909,1175046,1175286,1175578,1176100,1176941,1177255,","1173319,1173829,1174130,1174266,1174570,1174987,1175173,1175523,1176043,1176881,1177191,1177611,",0,g121,cmpl,cmpl,"0,2,2,0,1,0,0,1,1,1,2,0,"
74,g122.t1,chr2L,+,1177675,1182341,1177949,1182286,13,"1177675,1177947,1178107,1178840,1179126,1179451,1179859,1179996,1180212,1180512,1180994,1181854,1182169,","1177861,1178044,1178467,1179069,1179196,1179525,1179937,1180123,1180449,1180926,1181793,1182104,1182341,",0,g122,cmpl,cmpl,"-1,0,2,2,0,1,0,0,1,1,1,2,0,"
594,g123.t1,chr2L,-,1182367,1184025,1182494,1183919,2,"1182367,1183528,","1183471,1184025,",0,g123,cmpl,cmpl,"1,0,"
594,g124.t1,chr2L,+,1184125,1185696,1184165,1185517,2,"1184125,1184322,","1184254,1185696,",0,g124,cmpl,cmpl,"0,2,"
594,g125.t1,chr2L,+,1190765,1196741,1191683,1196443,5,"1190765,1191598,1191969,1192267,1196215,","1191205,1191909,1192198,1192625,1196741,",0,g125,cmpl,cmpl,"-1,0,1,2,0,"
594,g126.t1,chr2L,+,1200205,1200560,1200239,1200452,1,"1200205,","1200560,",0,g126,cmpl,cmpl,"0,"
594,g127.t1,chr2L,+,1219295,1229560,1219362,1229471,8,"1219295,1219656,1227701,1227827,1228191,1228464,1228713,1229252,","1219591,1220035,1227763,1228137,1228408,1228652,1229185,1229560,",0,g127,cmpl,cmpl,"0,1,2,1,2,0,2,0,"
594,g127.t2,chr2L,+,1219295,1242207,1219362,1242145,10,"1219295,1219656,1227701,1227827,1228191,1228464,1228713,1229252,1240028,1241050,","1219591,1220035,1227763,1228137,1228408,1228652,1229185,1229423,1240970,1242207,",0,g127,cmpl,cmpl,"0,1,2,1,2,0,2,0,0,0,"
594,g127.t3,chr2L,+,1240015,1242207,1240067,1242145,2,"1240015,1241050,","1240970,1242207,",0,g127,cmpl,cmpl,"0,0,"
594,g128.t2,chr2L,+,1261209,1294474,1267541,1293686,14,"1261209,1266943,1273584,1280598,1284605,1285303,1285505,1285744,1287160,1287500,1288132,1289454,1292647,1294278,","1261540,1267566,1273778,1280701,1284890,1285444,1285637,1287049,1287259,1287741,1288293,1289728,1294200,1294474,",0,g128,cmpl,cmpl,"-1,0,1,0,1,1,1,1,1,1,2,1,2,-1,"
594,g128.t1,chr2L,+,1261829,1294522,1264948,1293686,13,"1261829,1264572,1273584,1280598,1284605,1285303,1285505,1285744,1287160,1287500,1288132,1289454,1292647,","1262171,1264955,1273778,1280701,1284890,1285444,1285637,1287049,1287259,1287741,1288293,1289728,1294522,",0,g128,cmpl,cmpl,"-1,0,1,0,1,1,1,1,1,1,2,1,2,"
595,g129.t1,chr2L,+,1329159,1334925,1329264,1334763,3,"1329159,1329381,1334275,","1329324,1329859,1334925,",0,g129,cmpl,cmpl,"0,0,1,"
595,g130.t1,chr2L,-,1341166,1342149,1341364,1342095,4,"1341166,1341588,1341897,1342038,","1341520,1341735,1341984,1342149,",0,g130,cmpl,cmpl,"0,0,0,0,"
595,g131.t1,chr2L,+,1344439,1345133,1344615,1344885,1,"1344439,","1345133,",0,g131,cmpl,cmpl,"0,"
595,g132.t1,chr2L,-,1351727,1354759,1351859,1354729,5,"1351727,1352697,1353240,1353887,1354270,","1352641,1352807,1353838,1354014,1354759,",0,g132,cmpl,cmpl,"1,2,1,0,0,"
595,g133.t2,chr2L,-,1354905,1359869,1354973,1359783,6,"1354905,1358987,1359171,1359331,1359466,1359760,","1355629,1359110,1359270,1359417,1359697,1359869,",0,g133,cmpl,cmpl,"1,1,1,2,2,0,"
595,g133.t1,chr2L,-,1358929,1359849,1358970,1359783,5,"1358929,1359171,1359331,1359466,1359760,","1359110,1359270,1359417,1359697,1359849,",0,g133,cmpl,cmpl,"1,1,2,2,0,"
595,g134.t1,chr2L,-,1359982,1364979,1360146,1361657,7,"1359982,1360491,1360656,1360795,1361457,1361640,1364639,","1360373,1360590,1360736,1360926,1361578,1361853,1364979,",0,g134,cmpl,cmpl,"1,1,2,0,2,0,-1,"
595,g135.t1,chr2L,+,1368159,1369050,1368241,1368964,3,"1368159,1368365,1368529,","1368313,1368479,1369050,",0,g135,cmpl,cmpl,"0,0,0,"
595,g136.t1,chr2L,-,1380097,1397269,1381443,1397223,15,"1380097,1381344,1381617,1384926,1386847,1387106,1387430,1390892,1391388,1391586,1392689,1394191,1394473,1395902,1397061,","1380996,1381563,1382632,1385212,1387011,1387353,1387526,1391298,1391508,1392524,1392821,1394332,1394758,1396005,1397269,",0,g136,cmpl,cmpl,"-1,0,2,1,2,1,1,0,0,1,1,1,1,0,0,"
596,g137.t1,chr2L,+,1491859,1493724,1492313,1493570,2,"1491859,1492290,","1491937,1493724,",0,g137,cmpl,cmpl,"-1,0,"
596,g138.t1,chr2L,+,1494069,1495430,1494145,1495363,1,"1494069,","1495430,",0,g138,cmpl,cmpl,"0,"
596,g138.t2,chr2L,+,1494069,1497066,1494145,1496979,2,"1494069,1495801,","1495328,1497066,",0,g138,cmpl,cmpl,"0,1,"
596,g139.t1,chr2L,+,1497149,1498608,1497253,1498435,1,"1497149,","1498608,",0,g139,cmpl,cmpl,"0,"
596,g140.t1,chr2L,-,1498630,1500489,1498665,1500192,4,"1498630,1499557,1500113,1500408,","1499193,1500045,1500202,1500489,",0,g140,cmpl,cmpl,"0,1,0,-1,"
596,g140.t2,chr2L,-,1498630,1500459,1498665,1500192,4,"1498630,1499557,1500113,1500408,","1499181,1500045,1500202,1500459,",0,g140,cmpl,cmpl,"0,1,0,-1,"
596,g141.t1,chr2L,-,1500844,1503129,1501092,1502628,3,"1500844,1501932,1502610,","1501872,1502184,1503129,",0,g141,cmpl,cmpl,"0,0,0,"
596,g142.t1,chr2L,-,1517535,1518379,1517731,1518061,1,"1517535,","1518379,",0,g142,cmpl,cmpl,"0,"
596,g143.t1,chr2L,+,1520589,1524239,1520612,1524159,8,"1520589,1520800,1521558,1521982,1522714,1522890,1523669,1524090,","1520740,1521439,1521916,1522012,1522830,1523529,1524027,1524239,",0,g143,cmpl,cmpl,"0,2,2,0,0,2,2,0,"
597,g144.t1,chr2L,-,1584631,1587139,1584989,1587032,2,"1584631,1586851,","1586788,1587139,",0,g144,cmpl,cmpl,"1,0,"
597,g145.t1,chr2L,-,1594820,1596587,1595042,1596366,3,"1594820,1595597,1595891,","1595543,1595827,1596587,",0,g145,cmpl,cmpl,"0,1,0,"
597,g145.t2,chr2L,-,1594820,1596587,1595042,1596300,3,"1594820,1595597,1595891,","1595543,1595827,1596587,",0,g145,cmpl,cmpl,"0,1,0,"
597,g146.t1,chr2L,+,1596957,1606574,1600633,1606519,9,"1596957,1600615,1600961,1602321,1602943,1604197,1604760,1605098,1606389,","1597027,1600825,1601912,1602657,1603629,1604336,1604885,1605485,1606574,",0,g146,cmpl,cmpl,"-1,0,0,0,0,2,0,2,2,"
597,g147.t1,chr2L,-,1608970,1611127,1609054,1611071,4,"1608970,1609184,1609485,1609754,","1609068,1609213,1609658,1611127,",0,g147,cmpl,cmpl,"1,2,0,0,"
597,g148.t1,chr2L,+,1611447,1612501,1611507,1612400,2,"1611447,1612005,","1611868,1612501,",0,g148,cmpl,cmpl,"0,1,"
597,g149.t1,chr2L,-,1612694,1622087,1612769,1614076,4,"1612694,1613043,1613982,1621975,","1612988,1613423,1614185,1622087,",0,g149,cmpl,cmpl,"0,1,0,-1,"
74,g150.t1,chr2L,+,1688287,1706963,1690637,1706227,8,"1688287,1690116,1694223,1694546,1695438,1695648,1696165,1705399,","1688525,1690755,1694441,1695376,1695586,1696063,1696839,1706963,",0,g150,cmpl,cmpl,"-1,0,1,0,2,0,1,0,"
598,g151.t1,chr2L,-,1707497,1710267,1707771,1710231,10,"1707497,1708060,1708281,1708461,1708820,1709173,1709616,1709877,1710042,1710207,","1707998,1708214,1708402,1708677,1709104,1709332,1709811,1709963,1710103,1710267,",0,g151,cmpl,cmpl,"1,0,2,2,0,0,0,1,0,0,"
598,g152.t1,chr2L,+,1710437,1711382,1710525,1711285,3,"1710437,1710598,1710850,","1710537,1710697,1711382,",0,g152,cmpl,cmpl,"0,0,0,"
598,g152.t2,chr2L,+,1710437,1711382,1710525,1711285,3,"1710437,1710598,1710793,","1710537,1710697,1711382,",0,g152,cmpl,cmpl,"0,0,0,"
598,g153.t1,chr2L,-,1711678,1715947,1711751,1715556,7,"1711678,1711927,1712144,1712596,1713166,1714172,1715138,","1711867,1712087,1712542,1713108,1714117,1714473,1715947,",0,g153,cmpl,cmpl,"1,0,1,2,2,1,0,"
598,g154.t1,chr2L,-,1716918,1724207,1717102,1723928,7,"1716918,1717597,1717877,1718226,1718420,1718695,1723881,","1717229,1717815,1718151,1718358,1718491,1718903,1724207,",0,g154,cmpl,cmpl,"2,0,2,2,0,2,0,"
598,g155.t1,chr2L,-,1724770,1728187,1725340,1726642,2,"1724770,1728053,","1726655,1728187,",0,g155,cmpl,cmpl,"0,-1,"
598,g156.t1,chr2L,+,1728757,1729786,1728828,1729527,1,"1728757,","1729786,",0,g156,cmpl,cmpl,"0,"
598,g157.t1,chr2L,+,1729847,1731069,1729983,1730949,1,"1729847,","1731069,",0,g157,cmpl,cmpl,"0,"
598,g158.t1,chr2L,-,1731357,1732367,1731402,1732263,3,"1731357,1731879,1732143,","1731816,1732080,1732367,",0,g158,cmpl,cmpl,"0,0,0,"
598,g159.t1,chr2L,+,1737467,1750610,1741700,1750086,12,"1737467,1741659,1742142,1743344,1743633,1744922,1745220,1745718,1747691,1748773,1749517,1749741,","1738019,1742076,1742260,1743540,1743779,1745161,1745361,1746029,1747860,1748874,1749676,1750610,",0,g159,cmpl,cmpl,"-1,0,1,2,0,2,1,1,0,1,0,0,"
598,g160.t1,chr2L,-,1750685,1752097,1750870,1752025,1,"1750685,","1752097,",0,g160,cmpl,cmpl,"0,"
598,g161.t1,chr2L,+,1752347,1752865,1752382,1752769,1,"1752347,","1752865,",0,g161,cmpl,cmpl,"0,"
598,g162.t1,chr2L,-,1755208,1757177,1755252,1756451,3,"1755208,1755467,1757149,","1755405,1756459,1757177,",0,g162,cmpl,cmpl,"0,0,-1,"
598,g163.t1,chr2L,+,1783961,1785315,1784061,1785286,2,"1783961,1785133,","1785078,1785315,",0,g163,cmpl,cmpl,"0,0,"
598,g164.t1,chr2L,-,1789014,1794951,1789140,1794917,6,"1789014,1789351,1790824,1792060,1792260,1793900,","1789293,1790167,1791725,1792209,1792806,1794951,",0,g164,cmpl,cmpl,"0,0,2,0,0,0,"
598,g165.t1,chr2L,-,1821175,1832741,1821269,1832454,7,"1821175,1824474,1824761,1825185,1825986,1831941,1832423,","1823314,1824695,1825133,1825901,1826274,1832366,1832741,",0,g165,cmpl,cmpl,"1,2,2,0,0,1,0,"
599,g166.t1,chr2L,+,1841841,1857833,1842998,1856810,13,"1841841,1842898,1848064,1851106,1851691,1852053,1852657,1853453,1854185,1855363,1855615,1856429,1857378,","1842041,1844720,1848213,1851273,1851964,1852150,1852785,1853596,1854308,1855475,1855797,1856863,1857833,",0,g166,cmpl,cmpl,"-1,0,0,2,1,1,2,1,0,0,1,0,-1,"
599,g167.t1,chr2L,-,1858713,1869391,1858827,1869317,8,"1858713,1864931,1865458,1865986,1866220,1866466,1866965,1869073,","1859001,1865216,1865775,1866138,1866365,1866897,1867365,1869391,",0,g167,cmpl,cmpl,"0,0,1,2,1,2,1,0,"
599,g168.t1,chr2L,+,1869881,1871283,1869911,1870829,1,"1869881,","1871283,",0,g168,cmpl,cmpl,"0,"
599,g169.t1,chr2L,-,1873325,1880341,1874907,1880105,5,"1873325,1874729,1875011,1876468,1879966,","1873535,1874940,1875175,1876591,1880341,",0,g169,cmpl,cmpl,"-1,0,1,1,0,"
599,g170.t1,chr2L,-,1882063,1884081,1882414,1883173,2,"1882063,1883735,","1883263,1884081,",0,g170,cmpl,cmpl,"0,-1,"
599,g171.t2,chr2L,+,1907291,1944310,1910071,1942965,19,"1907291,1909668,1932055,1933805,1934118,1934478,1934960,1935738,1937053,1937440,1938507,1938864,1941581,1941754,1941970,1942107,1942250,1942509,1942784,","1907897,1910149,1932147,1934049,1934328,1934898,1935683,1936991,1937373,1937583,1938619,1941393,1941677,1941903,1942046,1942182,1942451,1942663,1944310,",0,g171,cmpl,cmpl,"-1,0,0,2,0,0,0,0,2,1,0,1,1,1,0,1,1,1,2,"
599,g171.t1,chr2L,+,1928231,1944310,1928509,1942965,18,"1928231,1932055,1933805,1934118,1934478,1934960,1935738,1937053,1937440,1938507,1938864,1941581,1941754,1941970,1942107,1942250,1942509,1942784,","1928575,1932147,1934049,1934328,1934898,1935683,1936991,1937373,1937583,1938619,1941393,1941677,1941903,1942046,1942182,1942451,1942663,1944310,",0,g171,cmpl,cmpl,"0,0,2,0,0,0,0,2,1,0,1,1,1,0,1,1,1,2,"
599,g172.t1,chr2L,-,1945242,1955421,1945304,1952834,3,"1945242,1951064,1955319,","1945634,1952879,1955421,",0,g172,cmpl,cmpl,"0,0,-1,"
600,g173.t1,chr2L,+,1974015,1975421,1974235,1975187,4,"1974015,1974563,1974880,1975060,","1974480,1974818,1974991,1975421,",0,g173,cmpl,cmpl,"0,2,2,2,"
600,g174.t1,chr2L,-,1975817,1980695,1976541,1980612,5,"1975817,1976909,1979909,1980252,1980551,","1976813,1979202,1980180,1980427,1980695,",0,g174,cmpl,cmpl,"1,0,2,1,0,"
600,g174.t3,chr2L,-,1975817,1980695,1976366,1980612,6,"1975817,1976682,1976909,1979909,1980252,1980551,","1976405,1976813,1979202,1980180,1980427,1980695,",0,g174,cmpl,cmpl,"0,1,0,2,1,0,"
600,g174.t2,chr2L,-,1975821,1980695,1976541,1980591,5,"1975821,1976909,1979909,1980252,1980551,","1976813,1979202,1980180,1980427,1980695,",0,g174,cmpl,cmpl,"1,0,2,1,0,"
600,g175.t1,chr2L,+,1981175,1982088,1981291,1981927,3,"1981175,1981641,1981885,","1981583,1981832,1982088,",0,g175,cmpl,cmpl,"0,1,0,"
600,g176.t1,chr2L,+,1982205,1984444,1982311,1984393,4,"1982205,1982546,1984018,1984205,","1982498,1983960,1984143,1984444,",0,g176,cmpl,cmpl,"0,1,2,1,"
600,g177.t1,chr2L,-,1984514,1986195,1984705,1986080,4,"1984514,1985470,1985781,1985945,","1985401,1985719,1985883,1986195,",0,g177,cmpl,cmpl,"0,0,0,0,"
600,g177.t2,chr2L,-,1984514,1987735,1984705,1987652,5,"1984514,1985470,1985781,1985945,1987584,","1985401,1985719,1985883,1986105,1987735,",0,g177,cmpl,cmpl,"0,0,0,2,0,"
600,g178.t1,chr2L,+,1988185,1988941,1988388,1988835,1,"1988185,","1988941,",0,g178,cmpl,cmpl,"0,"
600,g179.t1,chr2L,-,1991706,2007195,1991745,2007146,9,"1991706,1992092,1997810,1998231,2000933,2001379,2002668,2006922,2007134,","1992039,1992198,1997958,1998720,2001086,2001511,2002829,2007053,2007195,",0,g179,cmpl,cmpl,"0,2,1,1,1,1,2,0,0,"
600,g180.t1,chr2L,+,2017755,2030780,2024042,2029938,10,"2017755,2024025,2026767,2027278,2027851,2028112,2028320,2029091,2029493,2029835,","2017851,2024265,2027210,2027791,2028050,2028249,2029028,2029418,2029756,2030780,",0,g180,cmpl,cmpl,"-1,0,1,0,0,1,0,0,0,2,"
600,g180.t2,chr2L,+,2017755,2030780,2017811,2029938,10,"2017755,2024025,2026767,2027278,2027851,2028112,2028320,2029091,2029493,2029835,","2017851,2024265,2027210,2027791,2028050,2028249,2029028,2029418,2029756,2030780,",0,g180,cmpl,cmpl,"0,1,1,0,0,1,0,0,0,2,"
600,g181.t1,chr2L,-,2032510,2037275,2032634,2037247,3,"2032510,2035881,2036461,","2035564,2036044,2037275,",0,g181,cmpl,cmpl,"1,0,0,"
600,g182.t1,chr2L,+,2039775,2044143,2039991,2043183,6,"2039775,2040216,2040421,2041646,2042652,2042913,","2040154,2040359,2041573,2042569,2042851,2044143,",0,g182,cmpl,cmpl,"0,1,0,0,2,0,"
600,g183.t1,chr2L,+,2045035,2049667,2045823,2047577,5,"2045035,2045699,2046065,2046427,2049525,","2045203,2046011,2046218,2047639,2049667,",0,g183,cmpl,cmpl,"-1,0,2,2,-1,"
600,g184.t1,chr2L,+,2054515,2057364,2054588,2057280,5,"2054515,2055326,2055598,2057033,2057196,","2055112,2055517,2055786,2057135,2057364,",0,g184,cmpl,cmpl,"0,2,1,0,0,"
600,g184.t2,chr2L,+,2054515,2061075,2054588,2060951,5,"2054515,2055326,2055598,2057033,2060879,","2055112,2055517,2055786,2057135,2061075,",0,g184,cmpl,cmpl,"0,2,1,0,0,"
600,g185.t1,chr2L,-,2061693,2070645,2061792,2070610,6,"2061693,2061974,2065610,2066519,2066741,2070558,","2061907,2062299,2065743,2066597,2067160,2070645,",0,g185,cmpl,cmpl,"2,1,0,0,1,0,"
600,g185.t2,chr2L,-,2061693,2070685,2061792,2070604,6,"2061693,2061974,2065610,2066519,2066741,2070558,","2061907,2062299,2065743,2066597,2067160,2070685,",0,g185,cmpl,cmpl,"2,1,0,0,1,0,"
600,g186.t1,chr2L,+,2071185,2081289,2080076,2081170,4,"2071185,2079862,2080207,2081131,","2071434,2080123,2081066,2081289,",0,g186,cmpl,cmpl,"-1,0,2,0,"
601,g187.t1,chr2L,-,2125407,2129245,2125854,2129207,3,"2125407,2128595,2129132,","2125895,2129070,2129245,",0,g187,cmpl,cmpl,"1,0,0,"
601,g188.t1,chr2L,+,2130879,2137044,2131011,2136886,4,"2130879,2134438,2135037,2136730,","2131254,2134967,2136644,2137044,",0,g188,cmpl,cmpl,"0,0,1,0,"
601,g189.t1,chr2L,-,2137363,2145179,2137668,2145031,15,"2137363,2137882,2137983,2139629,2139727,2140379,2141128,2141784,2142190,2142641,2143448,2143919,2144118,2144456,2144804,","2137794,2137926,2138158,2139673,2140312,2141070,2141722,2142132,2142580,2143391,2143849,2144053,2144366,2144625,2145179,",0,g189,cmpl,cmpl,"0,1,0,1,1,0,0,0,0,0,1,2,0,2,0,"
601,g190.t1,chr2L,-,2145625,2147319,2145899,2147024,2,"2145625,2146885,","2146813,2147319,",0,g190,cmpl,cmpl,"1,0,"
601,g191.t1,chr2L,+,2147539,2155104,2147646,2154897,12,"2147539,2148646,2149841,2150328,2150847,2152019,2152232,2152662,2153002,2153281,2153595,2154472,","2148589,2149780,2150261,2150795,2151399,2152146,2152462,2152944,2153105,2153531,2154410,2155104,",0,g191,cmpl,cmpl,"0,1,1,1,0,0,1,0,0,1,2,1,"
601,g191.t2,chr2L,+,2147539,2155104,2147646,2154897,12,"2147539,2148646,2149841,2150328,2150847,2152067,2152232,2152662,2153002,2153281,2153595,2154472,","2148589,2149780,2150261,2150795,2151399,2152146,2152462,2152944,2153105,2153531,2154410,2155104,",0,g191,cmpl,cmpl,"0,1,1,1,0,0,1,0,0,1,2,1,"
601,g192.t1,chr2L,+,2155759,2156791,2155794,2156256,1,"2155759,","2156791,",0,g192,cmpl,cmpl,"0,"
601,g193.t1,chr2L,-,2157708,2160549,2158164,2160491,3,"2157708,2158467,2159311,","2158405,2159245,2160549,",0,g193,cmpl,cmpl,"2,1,0,"
601,g194.t1,chr2L,+,2180279,2185551,2184971,2185454,2,"2180279,2184915,","2180440,2185551,",0,g194,cmpl,cmpl,"-1,0,"
601,g195.t1,chr2L,-,2189917,2192439,2190422,2192263,5,"2189917,2190706,2191019,2191849,2192146,","2190646,2190917,2191078,2192090,2192439,",0,g195,cmpl,cmpl,"1,0,1,0,0,"
601,g195.t2,chr2L,-,2189917,2192439,2190422,2192263,5,"2189917,2190706,2191019,2191849,2192146,","2190646,2190881,2191078,2192090,2192439,",0,g195,cmpl,cmpl,"1,0,1,0,0,"
601,g196.t1,chr2L,-,2203684,2206139,2203772,2206028,9,"2203684,2203907,2204656,2205125,2205255,2205364,2205486,2205717,2205933,","2203848,2204599,2205070,2205193,2205307,2205430,2205646,2205867,2206139,",0,g196,cmpl,cmpl,"2,0,0,1,0,0,2,2,0,"
601,g197.t1,chr2L,-,2206313,2208959,2206655,2208906,9,"2206313,2206799,2207561,2208035,2208161,2208269,2208387,2208607,2208811,","2206731,2207491,2207975,2208103,2208213,2208335,2208547,2208751,2208959,",0,g197,cmpl,cmpl,"2,0,0,1,0,0,2,2,0,"
601,g198.t1,chr2L,-,2209759,2212499,2210248,2212375,5,"2209759,2210924,2211576,2211772,2212278,","2210869,2211510,2211717,2212091,2212499,",0,g198,cmpl,cmpl,"0,2,2,1,0,"
601,g199.t1,chr2L,-,2212693,2214019,2212969,2213931,4,"2212693,2213414,2213615,2213895,","2213333,2213557,2213756,2214019,",0,g199,cmpl,cmpl,"2,0,0,0,"
601,g199.t2,chr2L,-,2212693,2216929,2212969,2216808,6,"2212693,2213414,2213615,2213895,2215514,2216669,","2213333,2213557,2213756,2213958,2216230,2216929,",0,g199,cmpl,cmpl,"2,0,0,0,1,0,"
601,g200.t1,chr2L,+,2214249,2215187,2214311,2215147,3,"2214249,2214437,2215013,","2214384,2214884,2215187,",0,g200,cmpl,cmpl,"0,1,1,"
601,g201.t1,chr2L,+,2217029,2221768,2217426,2220410,8,"2217029,2217597,2217829,2218173,2219160,2219776,2220319,2221565,","2217544,2217771,2218081,2219104,2219716,2220258,2220951,2221768,",0,g201,cmpl,cmpl,"0,1,1,1,2,0,2,-1,"
601,g202.t1,chr2L,+,2222839,2225539,2223328,2225240,5,"2222839,2223226,2223704,2224578,2224743,","2222947,2223633,2224526,2224685,2225539,",0,g202,cmpl,cmpl,"-1,0,2,2,1,"
75,g203.t1,chr2L,+,2226999,2231085,2227068,2230126,5,"2226999,2229265,2229456,2229637,2229877,","2227281,2229393,2229575,2229813,2231085,",0,g203,cmpl,cmpl,"0,0,2,1,0,"
