bin,chrom,chromStart,chromEnd,name,length,cpgNum,gcNum,perCpg,perGc,obsExp
597,chr2L,1601487,1601904,CpG: 34,417,34,254,16.3,60.9,0.88
597,chr2L,1602308,1603576,CpG: 90,1268,90,708,14.2,55.8,0.92
597,chr2L,1604776,1605485,CpG: 67,709,67,425,18.9,59.9,1.06
597,chr2L,1606241,1606632,CpG: 34,391,34,200,17.4,51.2,1.33
597,chr2L,1606835,1607329,CpG: 33,494,33,280,13.4,56.7,0.84
597,chr2L,1609387,1609989,CpG: 42,602,42,310,14,51.5,1.05
597,chr2L,1611503,1611775,CpG: 22,272,22,150,16.2,55.1,1.1
597,chr2L,1612774,1613381,CpG: 63,607,63,383,20.8,63.1,1.04
597,chr2L,1616956,1618308,CpG: 89,1352,89,706,13.2,52.2,0.98
597,chr2L,1625791,1626070,CpG: 22,279,22,149,15.8,53.4,1.16
597,chr2L,1636499,1636710,CpG: 16,211,16,108,15.2,51.2,1.21
597,chr2L,1643675,1643897,CpG: 25,222,25,132,22.5,59.5,1.28
597,chr2L,1651162,1651470,CpG: 34,308,34,166,22.1,53.9,1.53
597,chr2L,1679858,1680376,CpG: 40,518,40,278,15.4,53.7,1.07
597,chr2L,1692996,1693251,CpG: 27,255,27,131,21.2,51.4,1.61
597,chr2L,1694275,1696974,CpG: 225,2699,225,1587,16.7,58.8,0.97
598,chr2L,1705493,1706237,CpG: 55,744,55,432,14.8,58.1,0.88
598,chr2L,1707532,1715934,CpG: 515,8402,515,4344,12.3,51.7,0.92
598,chr2L,1717678,1718141,CpG: 32,463,32,251,13.8,54.2,0.94
598,chr2L,1722468,1722757,CpG: 24,289,24,146,16.6,50.5,1.32
598,chr2L,1723175,1724426,CpG: 91,1251,91,629,14.5,50.3,1.15
598,chr2L,1725195,1726646,CpG: 111,1451,111,878,15.3,60.5,0.84
598,chr2L,1728781,1730970,CpG: 141,2189,141,1189,12.9,54.3,0.87
598,chr2L,1737345,1737686,CpG: 36,341,36,178,21.1,52.2,1.6
598,chr2L,1738382,1738610,CpG: 18,228,18,116,15.8,50.9,1.3
598,chr2L,1741728,1742421,CpG: 55,693,55,390,15.9,56.3,1
598,chr2L,1742687,1742889,CpG: 18,202,18,106,17.8,52.5,1.31
598,chr2L,1743266,1743489,CpG: 18,223,18,121,16.1,54.3,1.1
598,chr2L,1745757,1746030,CpG: 25,273,25,166,18.3,60.8,0.99
598,chr2L,1751475,1752027,CpG: 41,552,41,315,14.9,57.1,0.93
598,chr2L,1752416,1752761,CpG: 26,345,26,202,15.1,58.6,0.88
598,chr2L,1783999,1784280,CpG: 22,281,22,156,15.7,55.5,1.02
598,chr2L,1816764,1817027,CpG: 20,263,20,141,15.2,53.6,1.12
598,chr2L,1821346,1821672,CpG: 26,326,26,175,16,53.7,1.11
598,chr2L,1822078,1822644,CpG: 38,566,38,301,13.4,53.2,0.95
598,chr2L,1833001,1833205,CpG: 15,204,15,103,14.7,50.5,1.19
599,chr2L,1836354,1836623,CpG: 23,269,23,144,17.1,53.5,1.19
599,chr2L,1837985,1838430,CpG: 33,445,33,233,14.8,52.4,1.08
599,chr2L,1843789,1844700,CpG: 63,911,63,504,13.8,55.3,0.92
599,chr2L,1849851,1850075,CpG: 18,224,18,113,16.1,50.4,1.26
599,chr2L,1851093,1851308,CpG: 20,215,20,123,18.6,57.2,1.14
599,chr2L,1851698,1852150,CpG: 37,452,37,259,16.4,57.3,1
599,chr2L,1855380,1856025,CpG: 51,645,51,339,15.8,52.6,1.15
599,chr2L,1856575,1856829,CpG: 20,254,20,158,15.7,62.2,0.82
599,chr2L,1865459,1865729,CpG: 23,270,23,157,17,58.1,1.04
599,chr2L,1866193,1867317,CpG: 76,1124,76,569,13.5,50.6,1.06
599,chr2L,1868985,1869545,CpG: 46,560,46,321,16.4,57.3,1.01
599,chr2L,1869924,1870262,CpG: 28,338,28,180,16.6,53.3,1.17
599,chr2L,1871137,1871349,CpG: 21,212,21,110,19.8,51.9,1.47
599,chr2L,1873751,1873962,CpG: 24,211,24,124,22.7,58.8,1.32
599,chr2L,1875013,1875441,CpG: 34,428,34,219,15.9,51.2,1.22
599,chr2L,1877068,1877639,CpG: 44,571,44,289,15.4,50.6,1.21
599,chr2L,1880020,1880316,CpG: 23,296,23,149,15.5,50.3,1.26
599,chr2L,1880869,1881186,CpG: 28,317,28,184,17.7,58,1.08
599,chr2L,1882572,1883124,CpG: 42,552,42,327,15.2,59.2,0.87
599,chr2L,1888041,1888395,CpG: 26,354,26,195,14.7,55.1,0.97
599,chr2L,1913305,1913658,CpG: 42,353,42,192,23.8,54.4,1.62
599,chr2L,1914875,1915247,CpG: 27,372,27,192,14.5,51.6,1.17
599,chr2L,1917614,1917980,CpG: 33,366,33,195,18,53.3,1.27
599,chr2L,1928424,1928672,CpG: 24,248,24,130,19.4,52.4,1.41
599,chr2L,1934505,1937279,CpG: 174,2774,174,1459,12.5,52.6,0.91
599,chr2L,1941612,1941825,CpG: 16,213,16,111,15,52.1,1.11
599,chr2L,1946975,1947430,CpG: 38,455,38,251,16.7,55.2,1.11
599,chr2L,1948115,1948576,CpG: 37,461,37,237,16.1,51.4,1.22
599,chr2L,1948887,1949471,CpG: 39,584,39,309,13.4,52.9,0.98
599,chr2L,1950805,1954886,CpG: 280,4081,280,2216,13.7,54.3,0.94
599,chr2L,1957378,1957685,CpG: 25,307,25,176,16.3,57.3,1.01
599,chr2L,1958138,1958606,CpG: 39,468,39,245,16.7,52.4,1.24
599,chr2L,1961778,1962193,CpG: 34,415,34,213,16.4,51.3,1.26
599,chr2L,1962888,1964051,CpG: 89,1163,89,584,15.3,50.2,1.21
600,chr2L,1967284,1967556,CpG: 19,272,19,142,14,52.2,1.06
600,chr2L,1968313,1968882,CpG: 40,569,40,287,14.1,50.4,1.11
600,chr2L,1969107,1969343,CpG: 19,236,19,125,16.1,53,1.17
600,chr2L,1972545,1972938,CpG: 29,393,29,216,14.8,55,0.98
600,chr2L,1974053,1975162,CpG: 75,1109,75,596,13.5,53.7,0.94
600,chr2L,1976966,1982911,CpG: 359,5945,359,3038,12.1,51.1,0.93
600,chr2L,1983422,1983703,CpG: 24,281,24,152,17.1,54.1,1.18
600,chr2L,1984934,1985710,CpG: 60,776,60,453,15.5,58.4,0.91
600,chr2L,1987507,1987835,CpG: 30,328,30,176,18.3,53.7,1.27
600,chr2L,1988174,1988821,CpG: 55,647,55,374,17,57.8,1.02
600,chr2L,1998317,1998698,CpG: 34,381,34,234,17.8,61.4,0.95
600,chr2L,2000849,2001142,CpG: 30,293,30,166,20.5,56.7,1.29
600,chr2L,2002633,2002893,CpG: 27,260,27,161,20.8,61.9,1.08
600,chr2L,2005977,2006365,CpG: 40,388,40,222,20.6,57.2,1.26
600,chr2L,2006867,2007489,CpG: 48,622,48,335,15.4,53.9,1.06
600,chr2L,2008680,2008936,CpG: 24,256,24,151,18.8,59,1.15
600,chr2L,2026782,2028032,CpG: 88,1250,88,735,14.1,58.8,0.82
600,chr2L,2029528,2029927,CpG: 32,399,32,225,16,56.4,1.01
600,chr2L,2033752,2034047,CpG: 24,295,24,166,16.3,56.3,1.09
600,chr2L,2035084,2035582,CpG: 39,498,39,296,15.7,59.4,0.89
600,chr2L,2040538,2043121,CpG: 177,2583,177,1423,13.7,55.1,0.9
600,chr2L,2048193,2048479,CpG: 20,286,20,147,14,51.4,1.06
600,chr2L,2049577,2049871,CpG: 23,294,23,155,15.6,52.7,1.13
600,chr2L,2050195,2050514,CpG: 28,319,28,176,17.6,55.2,1.18
600,chr2L,2051923,2052321,CpG: 32,398,32,219,16.1,55,1.07
600,chr2L,2054617,2055765,CpG: 87,1148,87,650,15.2,56.6,0.95
600,chr2L,2055904,2056206,CpG: 23,302,23,153,15.2,50.7,1.19
600,chr2L,2057676,2058349,CpG: 52,673,52,341,15.5,50.7,1.22
600,chr2L,2060285,2060514,CpG: 18,229,18,116,15.7,50.7,1.23
600,chr2L,2061836,2062390,CpG: 43,554,43,317,15.5,57.2,0.95
600,chr2L,2065088,2065530,CpG: 32,442,32,224,14.5,50.7,1.13
600,chr2L,2066526,2067156,CpG: 53,630,53,360,16.8,57.1,1.04
600,chr2L,2068462,2069489,CpG: 70,1027,70,529,13.6,51.5,1.04
600,chr2L,2070213,2070750,CpG: 39,537,39,274,14.5,51,1.12
600,chr2L,2083756,2084025,CpG: 20,269,20,142,14.9,52.8,1.07
600,chr2L,2090681,2090898,CpG: 26,217,26,136,24,62.7,1.22
600,chr2L,2092694,2092896,CpG: 17,202,17,112,16.8,55.4,1.1
600,chr2L,2094492,2094698,CpG: 25,206,25,123,24.3,59.7,1.36
601,chr2L,2109694,2110089,CpG: 41,395,41,212,20.8,53.7,1.45
601,chr2L,2112287,2113384,CpG: 80,1097,80,583,14.6,53.1,1.04
601,chr2L,2117640,2117991,CpG: 29,351,29,189,16.5,53.8,1.14
601,chr2L,2130776,2131266,CpG: 41,490,41,272,16.7,55.5,1.09
601,chr2L,2134581,2136605,CpG: 140,2024,140,1148,13.8,56.7,0.86
601,chr2L,2137623,2138135,CpG: 43,512,43,269,16.8,52.5,1.24
601,chr2L,2139756,2141407,CpG: 111,1651,111,840,13.4,50.9,1.04
601,chr2L,2142965,2143194,CpG: 17,229,17,122,14.8,53.3,1.06
601,chr2L,2144560,2145213,CpG: 63,653,63,358,19.3,54.8,1.29
601,chr2L,2146083,2147166,CpG: 81,1083,81,577,15,53.3,1.05
601,chr2L,2150408,2150732,CpG: 26,324,26,178,16,54.9,1.06
601,chr2L,2151935,2152415,CpG: 40,480,40,265,16.7,55.2,1.1
601,chr2L,2153667,2154781,CpG: 80,1114,80,600,14.4,53.9,1
601,chr2L,2155791,2156113,CpG: 28,322,28,185,17.4,57.5,1.1
601,chr2L,2158326,2159205,CpG: 64,879,64,493,14.6,56.1,0.93
601,chr2L,2159921,2160448,CpG: 40,527,40,322,15.2,61.1,0.83
601,chr2L,2161119,2161780,CpG: 64,661,64,379,19.4,57.3,1.18
601,chr2L,2162868,2163072,CpG: 18,204,18,109,17.6,53.4,1.29
601,chr2L,2164549,2164866,CpG: 22,317,22,177,13.9,55.8,0.89
601,chr2L,2179892,2180683,CpG: 56,791,56,408,14.2,51.6,1.07
601,chr2L,2181720,2182038,CpG: 25,318,25,174,15.7,54.7,1.05
601,chr2L,2183961,2184201,CpG: 17,240,17,121,14.2,50.4,1.16
601,chr2L,2185170,2185397,CpG: 22,227,22,136,19.4,59.9,1.09
601,chr2L,2185697,2186094,CpG: 29,397,29,215,14.6,54.2,1.01
601,chr2L,2186600,2186905,CpG: 26,305,26,187,17,61.3,0.91
601,chr2L,2187205,2187509,CpG: 21,304,21,160,13.8,52.6,1.01
601,chr2L,2189467,2189708,CpG: 21,241,21,134,17.4,55.6,1.14
601,chr2L,2191863,2192365,CpG: 46,502,46,285,18.3,56.8,1.14
601,chr2L,2193420,2193850,CpG: 45,430,45,233,20.9,54.2,1.43
601,chr2L,2201550,2201772,CpG: 17,222,17,115,15.3,51.8,1.15
601,chr2L,2202636,2203607,CpG: 72,971,72,534,14.8,55,1
601,chr2L,2204122,2204363,CpG: 19,241,19,137,15.8,56.8,0.98
601,chr2L,2211204,2212061,CpG: 56,857,56,474,13.1,55.3,0.85
601,chr2L,2212981,2213727,CpG: 53,746,53,394,14.2,52.8,1.02
601,chr2L,2215975,2216320,CpG: 24,345,24,178,13.9,51.6,1.05
601,chr2L,2219318,2220386,CpG: 67,1068,67,582,12.5,54.5,0.85
601,chr2L,2223731,2223958,CpG: 21,227,21,126,18.5,55.5,1.23
601,chr2L,2224790,2225193,CpG: 29,403,29,220,14.4,54.6,0.98
602,chr2L,2229909,2230129,CpG: 26,220,26,130,23.6,59.1,1.37
602,chr2L,2231941,2233526,CpG: 115,1585,115,831,14.5,52.4,1.06
602,chr2L,2235407,2235813,CpG: 29,406,29,242,14.3,59.6,0.85
602,chr2L,2236346,2236975,CpG: 53,629,53,338,16.9,53.7,1.17
602,chr2L,2237559,2237790,CpG: 19,231,19,117,16.5,50.6,1.35
602,chr2L,2238582,2239044,CpG: 36,462,36,245,15.6,53,1.11
602,chr2L,2242287,2242585,CpG: 33,298,33,173,22.1,58.1,1.32
602,chr2L,2243637,2244227,CpG: 46,590,46,330,15.6,55.9,1
602,chr2L,2251642,2252298,CpG: 42,656,42,361,12.8,55,0.85
602,chr2L,2256056,2256404,CpG: 25,348,25,185,14.4,53.2,1.02
602,chr2L,2257556,2257994,CpG: 35,438,35,235,16,53.7,1.11
602,chr2L,2260399,2260617,CpG: 18,218,18,110,16.5,50.5,1.3
602,chr2L,2262692,2263032,CpG: 26,340,26,182,15.3,53.5,1.08
602,chr2L,2263821,2264039,CpG: 16,218,16,116,14.7,53.2,1.04
602,chr2L,2268510,2268777,CpG: 21,267,21,145,15.7,54.3,1.07
602,chr2L,2282221,2282436,CpG: 17,215,17,117,15.8,54.4,1.08
602,chr2L,2285304,2285843,CpG: 36,539,36,274,13.4,50.8,1.04
602,chr2L,2288735,2289265,CpG: 42,530,42,293,15.8,55.3,1.05
602,chr2L,2290404,2290637,CpG: 20,233,20,132,17.2,56.7,1.07
602,chr2L,2293861,2294086,CpG: 19,225,19,133,16.9,59.1,0.97
602,chr2L,2301027,2301780,CpG: 51,753,51,391,13.5,51.9,1
602,chr2L,2307179,2307575,CpG: 29,396,29,207,14.6,52.3,1.07
602,chr2L,2309025,2309285,CpG: 24,260,24,162,18.5,62.3,0.97
602,chr2L,2316496,2316957,CpG: 31,461,31,240,13.4,52.1,1.1
602,chr2L,2318818,2319068,CpG: 20,250,20,131,16,52.4,1.17
602,chr2L,2333150,2333524,CpG: 28,374,28,204,15,54.5,1.02
602,chr2L,2338775,2339826,CpG: 77,1051,77,595,14.7,56.6,0.91
602,chr2L,2340795,2341093,CpG: 28,298,28,182,18.8,61.1,1.02
602,chr2L,2344071,2344310,CpG: 21,239,21,139,17.6,58.2,1.05
602,chr2L,2346835,2347217,CpG: 33,382,33,229,17.3,59.9,0.96
602,chr2L,2350791,2351030,CpG: 23,239,23,154,19.2,64.4,0.94
602,chr2L,2352443,2354722,CpG: 155,2279,155,1253,13.6,55,0.9
602,chr2L,2356265,2356888,CpG: 56,623,56,378,18,60.7,0.98
603,chr2L,2360486,2360779,CpG: 23,293,23,150,15.7,51.2,1.2
603,chr2L,2361149,2361466,CpG: 26,317,26,187,16.4,59,0.94
603,chr2L,2366445,2369007,CpG: 177,2562,177,1437,13.8,56.1,0.88
603,chr2L,2370288,2371528,CpG: 87,1240,87,687,14,55.4,0.92
603,chr2L,2372538,2373072,CpG: 41,534,41,299,15.4,56,0.98
603,chr2L,2373493,2373743,CpG: 21,250,21,156,16.8,62.4,0.89
603,chr2L,2375044,2375553,CpG: 34,509,34,257,13.4,50.5,1.06
603,chr2L,2377154,2379909,CpG: 196,2755,196,1562,14.2,56.7,0.88
603,chr2L,2381076,2382864,CpG: 116,1788,116,976,13,54.6,0.87
603,chr2L,2394341,2394877,CpG: 40,536,40,276,14.9,51.5,1.14
603,chr2L,2400102,2400842,CpG: 53,740,53,376,14.3,50.8,1.12
603,chr2L,2401918,2402302,CpG: 31,384,31,204,16.1,53.1,1.17
603,chr2L,2402627,2403202,CpG: 48,575,48,300,16.7,52.2,1.23
603,chr2L,2404780,2405030,CpG: 33,250,33,169,26.4,67.6,1.16
603,chr2L,2406239,2406857,CpG: 52,618,52,358,16.8,57.9,1
603,chr2L,2411320,2412026,CpG: 49,706,49,410,13.9,58.1,0.82
603,chr2L,2415039,2415426,CpG: 34,387,34,204,17.6,52.7,1.27
603,chr2L,2421329,2421715,CpG: 25,386,25,230,13,59.6,0.73
603,chr2L,2422137,2422435,CpG: 29,298,29,179,19.5,60.1,1.08
603,chr2L,2423613,2424290,CpG: 48,677,48,339,14.2,50.1,1.16
603,chr2L,2426910,2427147,CpG: 22,237,22,137,18.6,57.8,1.12
603,chr2L,2440653,2440865,CpG: 21,212,21,111,19.8,52.4,1.48
603,chr2L,2442713,2442937,CpG: 18,224,18,121,16.1,54,1.11
603,chr2L,2450007,2450290,CpG: 20,283,20,155,14.1,54.8,0.94
603,chr2L,2461358,2461577,CpG: 19,219,19,125,17.4,57.1,1.3
603,chr2L,2462147,2462377,CpG: 24,230,24,138,20.9,60,1.16
603,chr2L,2466586,2466851,CpG: 23,265,23,150,17.4,56.6,1.08
603,chr2L,2480209,2480713,CpG: 36,504,36,258,14.3,51.2,1.1
603,chr2L,2481597,2482168,CpG: 47,571,47,294,16.5,51.5,1.24
603,chr2L,2486620,2486945,CpG: 28,325,28,187,17.2,57.5,1.05
603,chr2L,2487251,2487478,CpG: 18,227,18,126,15.9,55.5,1.03
603,chr2L,2488513,2488766,CpG: 25,253,25,149,19.8,58.9,1.17
75,chr2L,2490302,2493469,CpG: 209,3167,209,1625,13.2,51.3,1
604,chr2L,2495598,2495853,CpG: 18,255,18,159,14.1,62.4,0.73
604,chr2L,2496353,2497280,CpG: 70,927,70,528,15.1,57,0.94
604,chr2L,2499054,2499378,CpG: 29,324,29,166,17.9,51.2,1.37
604,chr2L,2508936,2509275,CpG: 25,339,25,175,14.7,51.6,1.19
604,chr2L,2521814,2522091,CpG: 24,277,24,150,17.3,54.2,1.19
604,chr2L,2522534,2522827,CpG: 22,293,22,157,15,53.6,1.06
604,chr2L,2525132,2525358,CpG: 18,226,18,128,15.9,56.6,1.02
604,chr2L,2526666,2526909,CpG: 18,243,18,124,14.8,51,1.16
604,chr2L,2541632,2541930,CpG: 22,298,22,152,14.8,51,1.14
604,chr2L,2547386,2547707,CpG: 24,321,24,173,15,53.9,1.03
604,chr2L,2551584,2552149,CpG: 41,565,41,312,14.5,55.2,0.96
604,chr2L,2552519,2552737,CpG: 19,218,19,138,17.4,63.3,0.88
604,chr2L,2553666,2554105,CpG: 39,439,39,242,17.8,55.1,1.22
604,chr2L,2556023,2556237,CpG: 17,214,17,116,15.9,54.2,1.09
604,chr2L,2556720,2556998,CpG: 26,278,26,160,18.7,57.6,1.14
604,chr2L,2560669,2560909,CpG: 18,240,18,138,15,57.5,0.91
604,chr2L,2563831,2564370,CpG: 43,539,43,297,16,55.1,1.06
604,chr2L,2571860,2572087,CpG: 17,227,17,130,15,57.3,0.92
604,chr2L,2572417,2573045,CpG: 48,628,48,363,15.3,57.8,0.92
604,chr2L,2573577,2574756,CpG: 82,1179,82,624,13.9,52.9,0.99
604,chr2L,2575490,2576768,CpG: 89,1278,89,709,13.9,55.5,0.91
604,chr2L,2577853,2578946,CpG: 85,1093,85,635,15.6,58.1,0.93
604,chr2L,2579635,2579903,CpG: 23,268,23,140,17.2,52.2,1.26
604,chr2L,2580381,2580969,CpG: 43,588,43,338,14.6,57.5,0.89
604,chr2L,2582211,2584396,CpG: 155,2185,155,1197,14.2,54.8,0.95
604,chr2L,2585304,2585505,CpG: 20,201,20,106,19.9,52.7,1.43
604,chr2L,2589546,2589783,CpG: 19,237,19,124,16,52.3,1.26
604,chr2L,2590339,2590546,CpG: 15,207,15,105,14.5,50.7,1.14
604,chr2L,2593026,2593234,CpG: 19,208,19,118,18.3,56.7,1.18
604,chr2L,2597257,2597569,CpG: 26,312,26,158,16.7,50.6,1.32
604,chr2L,2598864,2599374,CpG: 43,510,43,297,16.9,58.2,1.01
604,chr2L,2601488,2601959,CpG: 35,471,35,239,14.9,50.7,1.16
604,chr2L,2602721,2603370,CpG: 53,649,53,338,16.3,52.1,1.23
604,chr2L,2610525,2611046,CpG: 55,521,55,328,21.1,63,1.07
604,chr2L,2612838,2613467,CpG: 57,629,57,319,18.1,50.7,1.45
604,chr2L,2615404,2615609,CpG: 16,205,16,121,15.6,59,0.94
604,chr2L,2616345,2616982,CpG: 48,637,48,339,15.1,53.2,1.07
605,chr2L,2624117,2624326,CpG: 22,209,22,124,21.1,59.3,1.24
605,chr2L,2625689,2625914,CpG: 17,225,17,120,15.1,53.3,1.06
605,chr2L,2627583,2628024,CpG: 38,441,38,238,17.2,54,1.19
605,chr2L,2628819,2629731,CpG: 65,912,65,465,14.3,51,1.1
605,chr2L,2631438,2631839,CpG: 37,401,37,229,18.5,57.1,1.13
605,chr2L,2638124,2638367,CpG: 21,243,21,126,17.3,51.9,1.29
605,chr2L,2647023,2647577,CpG: 42,554,42,317,15.2,57.2,0.93
605,chr2L,2653305,2653600,CpG: 29,295,29,163,19.7,55.3,1.29
605,chr2L,2659474,2659702,CpG: 21,228,21,117,18.4,51.3,1.4
605,chr2L,2677625,2677829,CpG: 23,204,23,122,22.5,59.8,1.28
605,chr2L,2685663,2685961,CpG: 23,298,23,156,15.4,52.3,1.16
605,chr2L,2687866,2688190,CpG: 25,324,25,186,15.4,57.4,0.94
605,chr2L,2689973,2690375,CpG: 34,402,34,212,16.9,52.7,1.22
605,chr2L,2692582,2692918,CpG: 26,336,26,184,15.5,54.8,1.04
605,chr2L,2693459,2694217,CpG: 58,758,58,400,15.3,52.8,1.1
605,chr2L,2697278,2697505,CpG: 23,227,23,131,20.3,57.7,1.38
605,chr2L,2702117,2702402,CpG: 26,285,26,149,18.2,52.3,1.34
605,chr2L,2703553,2703755,CpG: 14,202,14,114,13.9,56.4,0.92
605,chr2L,2703899,2704337,CpG: 33,438,33,224,15.1,51.1,1.15
605,chr2L,2708271,2708625,CpG: 24,354,24,183,13.6,51.7,1.02
605,chr2L,2710499,2711195,CpG: 58,696,58,419,16.7,60.2,0.92
605,chr2L,2711313,2711866,CpG: 36,553,36,321,13,58,0.78
605,chr2L,2714353,2714612,CpG: 19,259,19,134,14.7,51.7,1.1
605,chr2L,2719024,2719249,CpG: 21,225,21,137,18.7,60.9,1.01
605,chr2L,2737064,2738354,CpG: 86,1290,86,693,13.3,53.7,0.93
605,chr2L,2741148,2742632,CpG: 108,1484,108,884,14.6,59.6,0.82
605,chr2L,2744159,2744379,CpG: 17,220,17,120,15.5,54.5,1.08
605,chr2L,2745576,2745821,CpG: 18,245,18,141,14.7,57.6,0.89
605,chr2L,2746470,2748027,CpG: 122,1557,122,884,15.7,56.8,0.97
605,chr2L,2748418,2748663,CpG: 19,245,19,131,15.5,53.5,1.09
606,chr2L,2756042,2756291,CpG: 21,249,21,133,16.9,53.4,1.19
606,chr2L,2758669,2761288,CpG: 192,2619,192,1414,14.7,54,1.01
606,chr2L,2762064,2762389,CpG: 29,325,29,188,17.8,57.8,1.07
606,chr2L,2764291,2765602,CpG: 88,1311,88,712,13.4,54.3,0.91
606,chr2L,2766318,2766617,CpG: 24,299,24,174,16.1,58.2,0.95
606,chr2L,2767371,2769555,CpG: 158,2184,158,1186,14.5,54.3,0.98
606,chr2L,2770140,2770704,CpG: 39,564,39,293,13.8,52,1.03
606,chr2L,2770981,2771566,CpG: 49,585,49,327,16.8,55.9,1.08
606,chr2L,2783090,2783427,CpG: 30,337,30,187,17.8,55.5,1.2
606,chr2L,2786898,2787233,CpG: 30,335,30,172,17.9,51.3,1.37
606,chr2L,2801028,2801399,CpG: 36,371,36,193,19.4,52,1.44
606,chr2L,2802280,2802714,CpG: 40,434,40,221,18.4,50.9,1.43
606,chr2L,2809369,2810221,CpG: 60,852,60,507,14.1,59.5,0.8
606,chr2L,2811233,2811504,CpG: 23,271,23,157,17,57.9,1.02
606,chr2L,2812541,2814138,CpG: 139,1597,139,947,17.4,59.3,0.99
606,chr2L,2815074,2815320,CpG: 19,246,19,137,15.4,55.7,1
606,chr2L,2816809,2821023,CpG: 288,4214,288,2309,13.7,54.8,0.91
606,chr2L,2830001,2830390,CpG: 37,389,37,216,19,55.5,1.27
606,chr2L,2830745,2831031,CpG: 25,286,25,164,17.5,57.3,1.07
606,chr2L,2837202,2837863,CpG: 54,661,54,386,16.3,58.4,0.96
606,chr2L,2838599,2839472,CpG: 80,873,80,541,18.3,62,0.96
606,chr2L,2841005,2841503,CpG: 39,498,39,288,15.7,57.8,0.94
606,chr2L,2842920,2843310,CpG: 27,390,27,209,13.8,53.6,0.96
606,chr2L,2843774,2844415,CpG: 48,641,48,345,15,53.8,1.04
606,chr2L,2844746,2845321,CpG: 45,575,45,326,15.7,56.7,0.97
606,chr2L,2846182,2846594,CpG: 33,412,33,225,16,54.6,1.08
606,chr2L,2848080,2848381,CpG: 21,301,21,165,14,54.8,0.93
606,chr2L,2849705,2850581,CpG: 81,876,81,531,18.5,60.6,1.01
606,chr2L,2855238,2855567,CpG: 34,329,34,178,20.7,54.1,1.41
606,chr2L,2856049,2856715,CpG: 54,666,54,346,16.2,52,1.21
606,chr2L,2869768,2871621,CpG: 136,1853,136,1015,14.7,54.8,0.98
607,chr2L,2884293,2884549,CpG: 20,256,20,135,15.6,52.7,1.13
607,chr2L,2885002,2885308,CpG: 31,306,31,154,20.3,50.3,1.61
607,chr2L,2914002,2914229,CpG: 27,227,27,123,23.8,54.2,1.63
607,chr2L,2937818,2938075,CpG: 22,257,22,140,17.1,54.5,1.18
607,chr2L,2944248,2944468,CpG: 15,220,15,121,13.6,55,0.91
607,chr2L,2946720,2952309,CpG: 395,5589,395,3135,14.1,56.1,0.9
607,chr2L,2956106,2956381,CpG: 26,275,26,147,18.9,53.5,1.32
607,chr2L,2957838,2958103,CpG: 22,265,22,156,16.6,58.9,1.01
607,chr2L,2961220,2961438,CpG: 23,218,23,145,21.1,66.5,0.95
607,chr2L,2962598,2962859,CpG: 25,261,25,154,19.2,59,1.12
607,chr2L,2963750,2964058,CpG: 25,308,25,178,16.2,57.8,0.98
607,chr2L,2968666,2970559,CpG: 134,1893,134,977,14.2,51.6,1.06
607,chr2L,2971746,2972208,CpG: 38,462,38,272,16.5,58.9,0.95
607,chr2L,2973279,2973655,CpG: 26,376,26,198,13.8,52.7,1
607,chr2L,2974205,2974778,CpG: 41,573,41,294,14.3,51.3,1.09
607,chr2L,2976121,2976536,CpG: 44,415,44,246,21.2,59.3,1.21
607,chr2L,2977922,2978144,CpG: 20,222,20,120,18,54.1,1.23
607,chr2L,2978670,2979349,CpG: 52,679,52,361,15.3,53.2,1.09
607,chr2L,2980046,2996979,CpG: 1041,16933,1041,8585,12.3,50.7,0.96
607,chr2L,2997856,2998144,CpG: 31,288,31,188,21.5,65.3,1.02
607,chr2L,3001354,3001819,CpG: 36,465,36,241,15.5,51.8,1.15
75,chr2L,3013049,3015509,CpG: 174,2460,174,1405,14.1,57.1,0.87
608,chr2L,3016157,3016425,CpG: 24,268,24,144,17.9,53.7,1.25
608,chr2L,3017229,3017753,CpG: 41,524,41,286,15.6,54.6,1.06
608,chr2L,3018645,3021202,CpG: 156,2557,156,1394,12.2,54.5,0.82
608,chr2L,3021796,3022801,CpG: 64,1005,64,532,12.7,52.9,0.91
608,chr2L,3023036,3029281,CpG: 387,6245,387,3122,12.4,50,0.99
608,chr2L,3031012,3031892,CpG: 57,880,57,500,13,56.8,0.8
608,chr2L,3032598,3032809,CpG: 16,211,16,113,15.2,53.6,1.07
608,chr2L,3032895,3033477,CpG: 41,582,41,324,14.1,55.7,0.94
608,chr2L,3035697,3038627,CpG: 217,2930,217,1585,14.8,54.1,1.01
608,chr2L,3040205,3042159,CpG: 135,1954,135,1032,13.8,52.8,0.99
608,chr2L,3043193,3044297,CpG: 76,1104,76,561,13.8,50.8,1.07
608,chr2L,3046584,3047945,CpG: 111,1361,111,784,16.3,57.6,0.98
608,chr2L,3049423,3049671,CpG: 22,248,22,149,17.7,60.1,0.98
608,chr2L,3053568,3054606,CpG: 75,1038,75,631,14.5,60.8,0.78
608,chr2L,3056360,3056658,CpG: 32,298,32,165,21.5,55.4,1.41
608,chr2L,3057925,3065584,CpG: 466,7659,466,4151,12.2,54.2,0.83
608,chr2L,3066562,3066910,CpG: 26,348,26,203,14.9,58.3,0.88
608,chr2L,3069583,3071293,CpG: 117,1710,117,976,13.7,57.1,0.84
